Longitude (deg),Latitude (deg)
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
126.9697648305160,37.6218055524942
126.8740793882120,37.5658580915897
126.8528196091480,37.5512083063689
127.0436516753100,37.4880053051703
126.9107830519530,37.6364693979169
126.8322342512100,37.5009598290777
126.9114115456460,37.6130835417597
126.8950704453540,37.5193515835658
126.8826090531950,37.4979398232747
127.1368645739090,37.5464320826466
127.0696004243400,37.5453474435849
127.1481415997010,37.4931402338726
127.0623312118970,37.4680524781976
127.0337488300120,37.6127596571835
126.9901982496930,37.4954741847756
127.0659051627460,37.5046300050051
127.0567582649980,37.5571661155063
126.9334247884360,37.4508069008096
126.9957274642980,37.4670454956483
126.9898459613810,37.5487003183809
126.9844768674370,37.5795064919984
127.0590853944130,37.6418170483191
127.1357439491840,37.4900996047215
126.9343589933830,37.6370424059964
126.9989273192150,37.5633066659822
127.0817001221980,37.5924793497494
127.0098110364010,37.6433496751225
127.1600315673890,37.5611732407006
126.8396732117340,37.5611106367388
127.0724038294200,37.6356909518528
127.0583858142310,37.5998112025827
127.0591307954330,37.6472795072612
127.0338904940650,37.5152637038353
126.9811227642310,37.4658176232180
126.9169363268250,37.6388566028247
127.0544368958530,37.5741327660944
127.0484051025100,37.6044068100588
126.8425567233640,37.5167626579081
127.0185617072930,37.5397772933604
126.9522355019650,37.6128955865433
126.9087540822140,37.5160517357223
127.1075722351030,37.5116765783450
126.9394318127790,37.4920199364761
126.9915781222580,37.5629164417414
127.0700916206100,37.4469307973140
126.9652959904530,37.5315487234106
126.9584150980440,37.5686189406817
126.9958842943370,37.5964930334663
127.0192432269100,37.5553381528931
126.9401971269240,37.6218758779628
126.9616014304370,37.6450146762402
127.0962916110400,37.5357561599338
126.8162098049000,37.5873107496590
127.1277983672200,37.4973991579761
127.0724038294200,37.6356909518528
127.0098110364010,37.6433496751225
126.8528196091480,37.5512083063689
127.0817001221980,37.5924793497494
126.9989273192150,37.5633066659822
126.9343589933830,37.6370424059964
127.1357439491840,37.4900996047215
127.0590853944130,37.6418170483191
126.9844768674370,37.5795064919984
126.9898459613810,37.5487003183809
126.9957274642980,37.4670454956483
126.9334247884360,37.4508069008096
127.0567582649980,37.5571661155063
127.0659051627460,37.5046300050051
126.9901982496930,37.4954741847756
127.0337488300120,37.6127596571835
127.0623312118970,37.4680524781976
127.1481415997010,37.4931402338726
127.0696004243400,37.5453474435849
127.1368645739090,37.5464320826466
126.8826090531950,37.4979398232747
126.8950704453540,37.5193515835658
126.9114115456460,37.6130835417597
126.8322342512100,37.5009598290777
126.9107830519530,37.6364693979169
127.0436516753100,37.4880053051703
126.8528196091480,37.5512083063689
126.8740793882120,37.5658580915897
126.9697648305160,37.6218055524942
127.1277983672200,37.4973991579761
126.8162098049000,37.5873107496590
127.0962916110400,37.5357561599338
126.9616014304370,37.6450146762402
126.9401971269240,37.6218758779628
127.0192432269100,37.5553381528931
126.9958842943370,37.5964930334663
126.9584150980440,37.5686189406817
126.9652959904530,37.5315487234106
127.0700916206100,37.4469307973140
126.9915781222580,37.5629164417414
126.9394318127790,37.4920199364761
127.1075722351030,37.5116765783450
126.9087540822140,37.5160517357223
126.9522355019650,37.6128955865433
127.0185617072930,37.5397772933604
126.8425567233640,37.5167626579081
127.0484051025100,37.6044068100588
127.0544368958530,37.5741327660944
126.9169363268250,37.6388566028247
126.9811227642310,37.4658176232180
127.0338904940650,37.5152637038353
127.0591307954330,37.6472795072612
127.0583858142310,37.5998112025827
127.0724038294200,37.6356909518528
126.8396732117340,37.5611106367388
127.1600315673890,37.5611732407006
127.0098110364010,37.6433496751225
127.0817001221980,37.5924793497494
126.9989273192150,37.5633066659822
126.9343589933830,37.6370424059964
127.1357439491840,37.4900996047215
127.0590853944130,37.6418170483191
126.9844768674370,37.5795064919984
126.9898459613810,37.5487003183809
126.9957274642980,37.4670454956483
126.9334247884360,37.4508069008096
127.0567582649980,37.5571661155063
127.0659051627460,37.5046300050051
126.9901982496930,37.4954741847756
127.0337488300120,37.6127596571835
127.0623312118970,37.4680524781976
127.1481415997010,37.4931402338726
127.0696004243400,37.5453474435849
127.1368645739090,37.5464320826466
126.8826090531950,37.4979398232747
126.8950704453540,37.5193515835658
126.9114115456460,37.6130835417597
126.8322342512100,37.5009598290777
126.9107830519530,37.6364693979169
127.0436516753100,37.4880053051703
126.8528196091480,37.5512083063689
126.8740793882120,37.5658580915897
126.9697648305160,37.6218055524942
127.1277983672200,37.4973991579761
126.8162098049000,37.5873107496590
127.0962916110400,37.5357561599338
126.9616014304370,37.6450146762402
126.9401971269240,37.6218758779628
127.0192432269100,37.5553381528931
126.9958842943370,37.5964930334663
126.9584150980440,37.5686189406817
